Reward,Throughput,Latancy,BLER,PRBs,Each_time,Totel_time
2.007144,200.7144,2472.52953,0.33653,0.99,0.541468859,57.18110633
2.0154,201.54,2604.94063,0.275732,1.09,0.179093122,57.3602016
1.996272,199.6272,2760.00041,0.264744,0.975,0.359414339,57.54052281
2.562888,256.2888,2799.66657,0.247738,1.262,0.541833401,57.72294188
3.09576,309.576,2825.4795,0.20995,1.472,0.177509308,57.90045333
2.47252,247.252,2812.41932,0.174902,1.341,0.358065844,58.08100986
2.252224,225.2224,2246.48392,0.143158,1.197,0.538756371,58.26170039
2.239968,223.9968,2146.22457,0.126932,1.185,0.182995796,58.44469833
2.370848,237.0848,1803.90033,0.10608,1.214,0.360063553,58.62176609
2.714112,271.4112,1896.78802,0.102346,1.337,0.539739847,58.80144238
2.365376,236.5376,1915.716,0.116998,1.14,0.18027997,58.98172426
2.523112,252.3112,1994.12931,0.129002,1.206,0.36060977,59.16205406
2.796072,279.6072,2083.39055,0.128798,1.331,0.540343523,59.34178782
2.633512,263.3512,2059.22505,0.149682,1.27,0.180508137,59.5222981
2.593744,259.3744,2142.26174,0.162138,1.222,0.36054492,59.70233488
2.525952,252.5952,2230.73701,0.18622,1.209,0.540847063,59.88263702
2.570128,257.0128,2315.55802,0.202826,1.237,0.18247366,60.06511307
2.601264,260.1264,2449.89072,0.213974,1.281,0.361126661,60.24376607
2.86312,286.312,2539.79011,0.211046,1.344,0.540193558,60.42283297
2.40748,240.748,2547.16285,0.213038,1.16,0.179812431,60.60264707
2.754864,275.4864,2567.13529,0.221546,1.311,0.363079786,60.78591442
1.92708,192.708,2552.34216,0.223078,0.918,0.544469118,60.96730375
2.659544,265.9544,2592.31801,0.22841,1.272,0.191098928,61.15840459
2.8074,280.74,2715.37606,0.230744,1.343,0.377429485,61.34473515
2.758696,275.8696,1377.58995,0.279034,1.315,0.559035301,61.52634096
2.254208,225.4208,2832.18792,0.329246,1.232,0.192074537,61.71841741
1.907696,190.7696,2812.85764,0.269614,1.212,0.3788414,61.90518427
2.245024,224.5024,2872.72181,0.219384,1.236,0.56182766,62.08817053
2.333384,233.3384,3021.85409,0.179312,1.213,0.190729856,62.27890205
2.059216,205.9216,3168.68244,0.148396,1.236,0.379809618,62.46798182
2.038728,203.8728,3352.1705,0.121814,1.329,0.569647551,62.65781975
2.033008,203.3008,3497.26534,0.100134,1.241,0.185746193,62.8842113
1.930184,193.0184,3661.02807,0.084222,1.26,0.370129108,63.06859422
2.746496,274.6496,1548.69139,0.183164,1.3,0.559525967,63.25799108
2.044664,204.4664,3881.03991,0.176262,1.232,0.186619997,63.44461346
1.97832,197.832,3738.08295,0.142772,1.311,0.380623817,63.63861728
1.666808,166.6808,3301.01419,0.1173,1.23,0.567595959,63.82558942
2.439672,243.9672,3403.11518,0.10027,1.278,0.19576335,64.02135468
2.261352,226.1352,3316.75815,0.089036,1.211,0.380939007,64.20653033
2.46264,246.264,3312.79974,0.0768,1.246,0.573303223,64.39889455
2.703088,270.3088,2919.74378,0.071538,1.271,0.187089682,64.58598638
2.328608,232.8608,2899.70506,0.059446,1.12,0.379957676,64.77885437
2.617656,261.7656,2797.06412,0.067418,1.272,0.567275286,64.96617198
2.236728,223.6728,2657.47457,0.101046,1.094,0.192565203,65.15873909
2.695488,269.5488,2648.5447,0.120142,1.277,0.380862236,65.34703612
2.946712,294.6712,2718.38625,0.26096,1.468,0.572878122,65.53905201
2.51044,251.044,2535.72549,0.306766,1.227,0.187431574,65.72648597
2.499328,249.9328,2645.4607,0.268968,1.194,0.37989068,65.91894507
2.370296,237.0296,2706.45207,0.256864,1.152,0.567299843,66.10635424
2.473904,247.3904,2798.31886,0.249204,1.213,0.192651033,66.29900718
2.490168,249.0168,2663.44254,0.249448,1.196,0.393555164,66.49991131
2.741256,274.1256,2739.48968,0.37558,1.298,0.580511808,66.68686795
1.85456,185.456,2647.27478,0.329456,1.301,0.192308664,66.87917852
1.895208,189.5208,2759.05012,0.266858,1.275,0.380868673,67.06773853
1.965816,196.5816,2952.69025,0.224338,1.37,0.572655678,67.25952554
2.01056,201.056,3098.71859,0.203982,1.238,0.187672138,67.44719982
2.097528,209.7528,3263.23492,0.22353,1.38,0.380459309,67.63998699
3.187416,318.7416,3231.33819,0.200264,1.727,0.569031,67.82855868
1.857104,185.7104,3355.6676,0.165368,1.142,0.200787544,68.02934813
2.134088,213.4088,3423.97013,0.143972,1.122,0.391348362,68.21990895
2.3532,235.32,3542.66034,0.119642,1.284,0.579180241,68.40774083
2.646256,264.6256,3266.54872,0.098536,1.33,0.192181826,68.5999248
2.620992,262.0992,2991.76869,0.082762,1.318,0.382633924,68.7903769
2.601208,260.1208,2643.22416,0.070178,1.378,0.593656778,69.00139976
2.61252,261.252,2445.89252,0.061718,1.258,0.198422909,69.19982457
2.497672,249.7672,2309.88966,0.081948,1.195,0.387213469,69.38861513
2.472896,247.2896,2130.40566,0.14878,1.19,0.578772306,69.58017397
2.563272,256.3272,2140.97945,0.187332,1.255,0.188984156,69.76916051
2.60608,260.608,2240.62609,0.205842,1.24,0.38018918,69.96036553
2.670624,267.0624,2354.45124,0.217442,1.272,0.571237564,70.15141392
2.26596,226.596,2335.12723,0.238812,1.1,0.198107481,70.34952378
2.568552,256.8552,2425.15812,0.253842,1.206,0.389093637,70.54050994
2.170472,217.0472,2501.10322,0.261106,1.081,0.578707457,70.73012376
2.424616,242.4616,2433.79062,0.255914,1.169,0.199826717,70.92995238
2.668328,266.8328,2519.17662,0.260302,1.298,0.410509109,71.14063478
2.852672,285.2672,2624.90416,0.271852,1.343,0.610779524,71.34090519
2.706512,270.6512,2642.87538,0.291966,1.314,0.20014596,71.54105306
2.797568,279.7568,2543.35161,0.310808,1.376,0.400124788,71.74103189
2.714968,271.4968,2611.16525,0.268002,1.357,0.600502729,71.94140983
2.87964,287.964,2706.75491,0.221984,1.416,0.199982643,72.14139462
1.875792,187.5792,2651.70616,0.205164,0.986,0.405546427,72.3469584
2.974608,297.4608,2846.61593,0.197334,1.416,0.600600481,72.54201245
2.714728,271.4728,2779.67123,0.157014,1.312,0.199811459,72.78140664
2.910664,291.0664,2822.24092,0.135184,1.466,0.402472973,72.98406816
2.751784,275.1784,2876.74743,0.118796,1.317,0.599961042,73.18155622
2.377936,237.7936,2942.41812,0.106064,1.166,0.200024128,73.3815825
2.487864,248.7864,2954.41756,0.131346,1.212,0.400214672,73.58177304
2.28512,228.512,2871.57615,0.1585,1.138,0.600038528,73.7815969
2.917408,291.7408,2893.71199,0.15447,1.388,0.200300932,73.98190022
3.0218,302.18,2864.65791,0.240888,1.489,0.400266409,74.18186569
2.847944,284.7944,2635.56979,0.231466,1.354,0.600440741,74.38204002
2.769624,276.9624,2694.6668,0.195414,1.35,0.199988365,74.58203077
2.3502,235.02,2723.23027,0.171058,1.137,0.400088072,74.78213048
2.370144,237.0144,2825.95714,0.15529,1.135,0.599991322,74.98203373
2.244616,224.4616,2914.87924,0.1722,1.096,0.200847387,75.18288279
2.390216,239.0216,2545.10688,0.164544,1.149,0.400174856,75.38221025
2.874408,287.4408,2425.83637,0.263648,1.36,0.600343704,75.5823791
2.270416,227.0416,2322.03391,0.417342,1.099,0.200134039,75.78251529
2.561376,256.1376,2280.43272,0.390898,1.258,0.400219679,75.98260093
2.280808,228.0808,2069.18074,0.319792,1.219,0.60010314,76.18248439
2.829128,282.9128,2158.96021,0.259032,1.363,0.200167418,76.38265419
2.079368,207.9368,2237.9632,0.213162,1.209,0.400141001,76.58262777
2.447344,244.7344,2400.60656,0.17433,1.286,0.600240707,76.78272748
2.314376,231.4376,2175.6978,0.12847,1.256,0.204381943,77.06384301
2.393304,239.3304,2162.33403,0.105714,1.274,0.404591799,77.26405287
2.087776,208.7776,2284.00337,0.095442,1.094,0.604487419,77.46394849
2.13424,213.424,2458.98567,0.116068,1.08,0.200391293,77.66434193
2.672016,267.2016,2592.63027,0.110532,1.317,0.400182486,77.86413312
2.797216,279.7216,2643.96845,0.097542,1.332,0.600799084,78.06474972
2.598656,259.8656,2682.96971,0.132888,1.273,0.198834896,78.26358628
2.392784,239.2784,2577.07464,0.148588,1.156,0.400372744,78.46512413
2.471904,247.1904,2517.88915,0.160376,1.217,0.600569963,78.66532135
2.178,217.8,2514.35233,0.197452,1.05,0.201343536,78.86666679
2.509104,250.9104,2340.06831,0.189996,1.23,0.400217533,79.06554079
2.757136,275.7136,2351.342,0.177324,1.322,0.603108883,79.26843214
2.561568,256.1568,2331.49182,0.206566,1.222,0.215816498,79.48425007
2.467216,246.7216,2233.60247,0.195708,1.189,0.416416407,79.68484998
2.938976,293.8976,2015.57787,0.28734,1.4,0.617110014,79.88554358
1.928024,192.8024,2045.66364,0.268946,1.192,0.200076818,80.08562255
2.084072,208.4072,2177.20171,0.21946,1.222,0.401815176,80.28736091
2.190352,219.0352,2257.18988,0.180916,1.265,0.619784594,80.50533032
2.606632,260.6632,2277.65243,0.149792,1.341,0.205086708,80.71041989
1.71976,171.976,2353.46436,0.120542,1.175,0.422436714,80.9277699
2.8598,285.98,2362.72848,0.099198,1.409,0.640769482,81.14610267
2.142464,214.2464,2362.78131,0.076124,1.21,0.219183683,81.36528873
2.25832,225.832,2411.63721,0.06166,1.3,0.42656064,81.57266569
1.9026,190.26,2339.11688,0.051612,1.084,0.638550997,81.78465605
2.862728,286.2728,2286.05816,0.04483,1.366,0.201298952,81.98595762
2.364768,236.4768,1907.27529,0.070424,1.179,0.402869225,82.18752789
2.359024,235.9024,1874.24721,0.075718,1.11,0.620265007,82.40492368
2.529944,252.9944,1839.47955,0.10807,1.18,0.202892065,82.60781741
2.131744,213.1744,1818.86771,0.220334,1.291,0.420824766,82.82575011
1.713752,171.3752,1944.77993,0.184948,1.192,0.641034842,83.04596019
2.328224,232.8224,2050.83953,0.135528,1.261,0.220066786,83.30602241
2.132856,213.2856,2064.42042,0.109776,1.19,0.439240694,83.52519631
1.982448,198.2448,2143.28572,0.088624,1.14,0.642398834,83.72835445
2.284896,228.4896,2206.16718,0.073102,1.262,0.217563391,83.94591999
2.341952,234.1952,2198.00277,0.053682,1.221,0.437397003,84.1657536
2.236408,223.6408,2164.5908,0.045164,1.209,0.658760071,84.38711667
1.564528,156.4528,2223.89731,0.041456,0.76,0.220009804,84.60712886
2.142184,214.2184,2040.91572,0.126878,1.135,0.44010663,84.82722569
2.283312,228.3312,1899.4683,0.1423,1.118,0.659893036,85.04701209
2.502176,250.2176,1891.76163,0.26195,1.189,0.219843626,85.26685739
2.405456,240.5456,1839.54369,0.302322,1.219,0.440036058,85.48704982
2.478456,247.8456,1655.92392,0.292938,1.242,0.658960819,85.70597458
2.152128,215.2128,1666.72043,0.25515,1.032,0.220116377,85.92609286
2.428744,242.8744,1519.18851,0.224394,1.263,0.440167427,86.14614391
2.107464,210.7464,1548.58685,0.22284,1.094,0.660187006,86.36616349
2.086504,208.6504,1243.05011,0.233054,1.082,0.220000029,86.58616543
2.256256,225.6256,1191.04425,0.242934,1.171,0.440154314,86.80631971
2.24292,224.292,1207.8863,0.253096,1.133,0.661303997,87.0274694
2.232088,223.2088,1206.11365,0.26376,1.133,0.218887329,87.24635887
2.375296,237.5296,1234.3885,0.263536,1.195,0.439615726,87.46708727
2.4182,241.82,1207.88987,0.251646,1.193,0.662287474,87.68975902
2.72208,272.208,1207.76913,0.250404,1.289,0.21728611,87.90704656
2.49872,249.872,1150.88204,0.259242,1.219,0.437969208,88.12772965
2.137056,213.7056,1142.27116,0.251824,1.066,0.657321215,88.34708166
2.110088,211.0088,1209.91478,0.246146,1.057,0.220119238,88.56720281
1.757784,175.7784,1223.65534,0.24218,0.895,0.440146446,88.78723001
2.077952,207.7952,1329.5704,0.224518,1.03,0.660476208,89.00755978
1.714192,171.4192,1429.306,0.214126,0.883,0.220225334,89.22778702
1.924608,192.4608,1543.98234,0.218594,0.977,0.43961215,89.44717383
2.521648,252.1648,1557.57729,0.214018,1.274,0.660039186,89.66760087
2.434952,243.4952,1525.7094,0.196688,1.223,0.219787598,89.88739061
1.974408,197.4408,1568.79532,0.186298,1.015,0.440418243,90.10802126
2.242168,224.2168,1598.30345,0.189128,1.137,0.660773277,90.32837629
2.133152,213.3152,1702.76532,0.188576,1.05,0.230213881,90.55859208
2.02484,202.484,1771.27065,0.191084,1.004,0.441657305,90.77003551
2.223928,222.3928,1786.79507,0.188408,1.137,0.659755468,90.98813367
2.29104,229.104,1814.97367,0.18685,1.103,0.220839024,91.2089746
2.314064,231.4064,1754.66969,0.19875,1.172,0.440348148,91.42848372
2.424312,242.4312,1746.67839,0.185434,1.209,0.660262823,91.6483984
2.623928,262.3928,1741.86288,0.189418,1.307,0.220122099,91.86852217
2.022072,202.2072,1734.82344,0.200162,1.053,0.43960309,92.08800316
2.387976,238.7976,1784.5066,0.198332,1.205,0.659810543,92.30821061
2.94132,294.132,1763.63491,0.348926,1.394,0.219885349,92.52809811
1.882368,188.2368,1645.80148,0.441338,0.968,0.440562487,92.74877524
2.31032,231.032,1679.95962,0.338736,1.228,0.660363913,92.96857667
2.161752,216.1752,1755.37284,0.277492,1.082,0.220411301,93.18899012
1.831768,183.1768,1790.5621,0.22791,1.127,0.439829826,93.40840864
2.388688,238.8688,1852.76417,0.18383,1.307,0.661693573,93.63027239
2.190208,219.0208,1883.55215,0.15007,1.205,0.218419313,93.84869409
1.89324,189.324,1786.1381,0.110094,1.18,0.439297676,94.06957245
2.135832,213.5832,1706.68701,0.089174,1.181,0.658531189,94.28880596
2.386248,238.6248,1732.53486,0.09929,1.223,0.227207184,94.55098319
2.651136,265.1136,1660.72154,0.127492,1.286,0.448937654,94.77271366
2.630312,263.0312,1623.5339,0.15895,1.318,0.668600798,94.9923768
2.388792,238.8792,1610.49449,0.184698,1.199,0.22355175,95.2159307
2.983008,298.3008,1611.91801,0.201474,1.407,0.440780401,95.43315935
2.4446,244.46,1556.12782,0.207666,1.189,0.656899452,95.6492784
2.49844,249.844,1566.73761,0.231176,1.253,0.221070528,95.87035131
2.263536,226.3536,1492.07132,0.25723,1.118,0.441308022,96.09058881
2.150464,215.0464,1543.70564,0.262896,1.087,0.66135335,96.31063414
2.248384,224.8384,1574.03205,0.266474,1.132,0.220103264,96.53073955
3.025912,302.5912,1532.57311,0.27555,1.458,0.445564985,96.75620127
2.525168,252.5168,1421.90957,0.284484,1.251,0.662580013,96.9732163
2.98008,298.008,1402.68234,0.31317,1.417,0.218429327,97.19164753
2.304744,230.4744,1396.54046,0.264906,1.194,0.436579227,97.40979743
1.853824,185.3824,1399.39808,0.236096,0.976,0.656817198,97.6300354
2.379656,237.9656,1469.90021,0.219644,1.177,0.219849586,97.84988689
1.903928,190.3928,1461.84304,0.19018,1.003,0.439975262,98.07001257
2.020728,202.0728,1500.86872,0.184582,1.076,0.659817219,98.28985453
2.384304,238.4304,1570.6898,0.16559,1.252,0.220419645,98.51027608
2.2844,228.44,1585.59408,0.148786,1.169,0.440340281,98.73019671
2.508536,250.8536,1584.71043,0.141642,1.287,0.66041255,98.95026898
2.429912,242.9912,1699.16672,0.127692,1.219,0.220444202,99.17071509
2.33876,233.876,1821.28441,0.117826,1.203,0.440249205,99.3905201
2.623128,262.3128,1960.19448,0.141424,1.293,0.664064169,99.61433506
2.304816,230.4816,2111.24524,0.167894,1.156,0.221167088,99.83550382
2.135384,213.5384,2337.46766,0.181016,1.111,0.441170692,100.0555074
2.744656,274.4656,2523.16015,0.191452,1.396,0.660919905,100.2752566
2.66056,266.056,2652.39184,0.18915,1.313,0.220749855,100.4960086
2.675488,267.5488,2756.08975,0.188916,1.333,0.441159248,100.716418
2.23572,223.572,2940.92226,0.186546,1.124,0.662123442,100.9373822
2.926136,292.6136,2965.46302,0.171588,1.386,0.23496747,101.1723518
2.78356,278.356,3011.99526,0.160786,1.421,0.460733175,101.3981175
2.71144,271.144,2941.1739,0.154088,1.334,0.699676514,101.6370609
2.646624,264.6624,2837.77442,0.170246,1.381,0.235572577,101.8726358
2.03128,203.128,2825.4557,0.18688,1.075,0.459000111,102.0960634
2.67164,267.164,2963.42446,0.17696,1.319,0.683132648,102.3201959
2.534576,253.4576,2985.48459,0.164558,1.256,0.233392715,102.5535905
2.516808,251.6808,3129.46551,0.153356,1.242,0.461411476,102.7816093
2.322968,232.2968,3260.78346,0.172006,1.139,0.693664789,103.0138626
1.958,195.8,3139.32602,0.215576,0.97,0.226051569,103.2399161
2.591416,259.1416,2974.41437,0.226134,1.242,0.460435629,103.4743001
2.776936,277.6936,2898.0914,0.362678,1.317,0.686642408,103.7005069
2.311224,231.1224,2929.30654,0.321106,1.258,0.234545231,103.9350541
2.384208,238.4208,3009.94195,0.260554,1.314,0.460726023,104.1612349
2.44652,244.652,2907.15359,0.192434,1.277,0.694754601,104.3952634
2.713072,271.3072,3041.00034,0.23836,1.287,0.226583719,104.6218505
2.500312,250.0312,3111.7508,0.250846,1.216,0.459869385,104.8551362
2.125608,212.5608,2856.25046,0.1884,1.198,0.68713069,105.0823975
2.583296,258.3296,2853.79215,0.154116,1.344,0.233134747,105.3155339
2.55216,255.216,2996.17646,0.125762,1.256,0.459454536,105.5418537
2.673512,267.3512,3092.48174,0.093618,1.3,0.692427158,105.7748263
2.74332,274.332,3159.58316,0.106308,1.35,0.228964567,106.0379994
2.616504,261.6504,2998.27272,0.133982,1.292,0.468841553,106.2778764
2.854936,285.4936,2960.81167,0.121184,1.371,0.70810318,106.517138
2.287248,228.7248,3047.0941,0.13129,1.16,0.244657755,106.7617977
2.688432,268.8432,2915.65054,0.184756,1.343,0.480255365,106.9973953
2.821568,282.1568,2919.74164,0.194566,1.395,0.719179392,107.2363193
2.494016,249.4016,2631.06131,0.217934,1.258,0.238164663,107.4744856
2.67664,267.664,2822.74742,0.23499,1.299,0.479045391,107.7153664
2.627192,262.7192,2936.43769,0.24758,1.279,0.719223261,107.9555442
2.363048,236.3048,2980.72687,0.252718,1.21,0.245948315,108.2014945
2.762912,276.2912,3149.01201,0.240376,1.384,0.484340429,108.4398866
2.788152,278.8152,3004.21757,0.214708,1.392,0.723209143,108.6787553
2.79116,279.116,2981.71796,0.183206,1.396,0.242358208,108.9211154
2.682792,268.2792,2522.00094,0.157124,1.347,0.479854345,109.1586115
2.349536,234.9536,1235.19916,0.1469,1.151,0.72103858,109.3997958
0.703896,70.3896,1.79298,0.13725,0.377,0.239599228,109.6393969
0.732216,73.2216,2.48409,0.13946,0.387,0.496411085,109.8962088
0.72232,72.232,2.46138,0.148074,0.384,0.73953414,110.1393318
0.673912,67.3912,2.05357,0.158192,0.349,0.240205765,110.3795404
0.685904,68.5904,2.04957,0.156138,0.373,0.480361938,110.6196966
0.673792,67.3792,1.97427,0.166614,0.353,0.721244812,110.8605795
0.673832,67.3832,1.97858,0.164786,0.352,0.241122007,111.1017039
0.674032,67.4032,2.23127,0.15711,0.381,0.479716063,111.3402979
0.673832,67.3832,1.99241,0.143884,0.374,0.720547915,111.5811298
0.66188,66.188,2.48133,0.14303,0.332,0.241096973,111.8222294
0.673952,67.3952,2.20286,0.15031,0.365,0.48050046,112.0616329
0.674032,67.4032,2.16394,0.147972,0.371,0.719516039,112.3006485
0.66184,66.184,1.99197,0.143822,0.377,0.241219997,112.5418706
0.661544,66.1544,2.54197,0.146662,0.328,0.481243849,112.7818944
0.66196,66.196,2.44239,0.144382,0.334,0.722019911,113.0226705
0.685904,68.5904,1.8331,0.146426,0.369,0.238555193,113.2612281
0.66192,66.192,2.00159,0.148564,0.344,0.482629776,113.5053027
0.66184,66.184,2.12822,0.146038,0.346,0.725165367,113.7478383
0.66224,66.224,1.9385,0.150928,0.359,0.25109458,113.9989345
0.656872,65.6872,1.80599,0.152286,0.354,0.498153448,114.2459934
0.673792,67.3792,1.61091,0.166882,0.364,0.7514081,114.499248
0.594984,59.4984,20.39551,0.203122,0.3,0.245335817,114.7445862
0.662,66.2,2.28534,0.206312,0.382,0.487571239,114.9868217
0.66184,66.184,2.12647,0.202844,0.356,0.727474689,115.2267251
0.69812,69.812,2.19193,0.201632,0.365,0.244889498,115.4716167
0.685824,68.5824,1.83047,0.194386,0.381,0.489638329,115.7163656
0.649752,64.9752,1.714,0.189692,0.357,0.738651991,115.9653792
0.650048,65.0048,2.39289,0.192414,0.357,0.240680933,116.2060628
0.649768,64.9768,1.95297,0.184814,0.36,0.481289625,116.4466715
0.649928,64.9928,2.22821,0.181498,0.36,0.721968412,116.6873503
0.66176,66.176,1.49536,0.183364,0.36,0.251607895,116.9389606
0.649808,64.9808,1.79679,0.182814,0.354,0.500717878,117.1880705
0.673792,67.3792,1.71141,0.182282,0.356,0.75180769,117.4391603
0.628448,62.8448,11.83957,0.197272,0.312,0.247288704,117.6864507
0.66176,66.176,1.98841,0.19984,0.347,0.489434242,117.9285963
0.674112,67.4112,2.31373,0.18717,0.344,0.740752459,118.1799145
0.036136,3.6136,3.236,0.186302,0.03,0.24404335,118.4654763
0.036096,3.6096,0.405,0.249422,0.034,0.496860504,118.7182934
0.024088,2.4088,0.757,0.31071,0.018,0.744360924,118.9657938
0.036136,3.6136,1.328,0.26715,0.043,0.259959221,119.225755
0.036096,3.6096,2.016,0.20998,0.019,0.500483036,119.4662788
0.036096,3.6096,2.27,0.27313,0.029,0.740756273,119.706552
0.036096,3.6096,0.953,0.415674,0.029,0.24107933,119.9476335
0.036096,3.6096,0.504,0.303026,0.029,0.491234303,120.1977885
0,0,0,0.40614,0,0.739689112,120.4462433
0,0,0,0.919076,0,0.252447128,120.6986928
0,0,0,1.124452,0,0.499436378,120.945682
0,0,0,0.819726,0,0.753376961,121.1996226
0,0,0,0.658664,0,0.249718189,121.449343
0,0,0,0.48404,0.01,0.520000458,121.7196252
0,0,0,0.388936,0,0.768871784,121.9684966
0,0,0,0.28582,0.01,0.253203392,122.2217021
0,0,0,0.208362,0,0.512101173,122.4805999
